Chr	Start	End	PeakID	deseq	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padjxFC	region	annotation	Gene.Name	Gene.Type	Called_Korg	Called_Ncr
chr1	6056800	6059200	reg_87	deseq_up	19.8385349906377	2.87138879695505	0.691358212881139	4.15325766506619	3.27775305567263e-05	0.000365971523699156	3.437	chr1:6056800-6059200	intron	KCNAB2	protein-coding	4	0
chr1	6074400	6077600	reg_88	deseq_up	16.8175754984268	3.85634587211511	0.770947905215706	5.00208359867861	5.67139854892208e-07	1.46403481730131e-05	4.834	chr1:6074400-6077600	intron	KCNAB2	protein-coding	6	0
chr1	6217800	6223000	reg_91	deseq_up	24.3725365985609	2.68496982869965	0.878003962218469	3.05803839645038	0.00222791027603948	0.00963050272580343	2.016	chr1:6217800-6223000	TTS	RNF207	protein-coding	3	0
chr1	7408000	7410200	reg_132	deseq_up	7.87271421408199	4.53473191752113	1.03323644947267	4.38886173618394	1.13945480185781e-05	0.000161081235423676	3.793	chr1:7408000-7410200	intron	LOC102725193	ncRNA	3	0
chr1	7457800	7458800	reg_133	deseq_up	3.29064784709007	2.94522133718962	1.10615547941703	2.6625744680502	0.00775454090727295	0.025054063925148	1.601	chr1:7457800-7458800	intron	LOC102725193	ncRNA	2	0
chr1	8069600	8072400	reg_151	deseq_up	37.1871836289495	2.05796915848559	0.51034766110791	4.03248474582593	5.51901984371649e-05	0.000552469578668946	3.258	chr1:8069600-8072400	Intergenic	ERRFI1	protein-coding	8	2
chr1	8073400	8085600	reg_152	deseq_up	126.838165818243	1.79243628951943	0.663767460255078	2.7003979508586	0.00692565802062839	0.0230303181807351	1.638	chr1:8073400-8085600	Intergenic	ERRFI1	protein-coding	10	2
chr1	8118800	8123600	reg_154	deseq_up	73.352690039921	2.99478048034676	0.517763898328888	5.78406584548012	7.29163792767737e-09	4.41150759741417e-07	6.355	chr1:8118800-8123600	Intergenic	LINC01714	ncRNA	10	1
chr1	8151800	8156400	reg_156	deseq_up	26.9462812024566	4.21909513001404	0.73283857613822	5.75719574186045	8.5522723220707e-09	4.99486402258626e-07	6.301	chr1:8151800-8156400	Intergenic	LINC01714	ncRNA	6	0
chr1	8211600	8213000	reg_161	deseq_up	8.38405167213404	4.62872995681451	1.02873455053867	4.49944055479694	6.81325283359101e-06	0.000106709791422083	3.972	chr1:8211600-8213000	intron	LINC01714	ncRNA	6	0
chr1	8520000	8522200	reg_172	deseq_up	14.4665651991738	2.17189504948339	0.75699649446288	2.86909525390132	0.00411647807820149	0.0154054874499604	1.812	chr1:8520000-8522200	intron	SNORD128	snoRNA	3	0
chr1	9410800	9414400	reg_209	deseq_up	36.101129367135	2.19283436691824	0.619750315653677	3.53825453820926	0.000402781577991195	0.002559956986385	2.592	chr1:9410800-9414400	Intergenic	LINC02606	ncRNA	9	1
chr1	10169000	10172600	reg_226	deseq_up	21.2239491259871	1.85708173721904	0.747689415977276	2.48376090062973	0.0130003063634805	0.037149826335638	1.43	chr1:10169000-10172600	intron	KIF1B	protein-coding	6	0
chr1	10958400	10961000	reg_261	deseq_up	7.39224691682059	2.42926164073353	0.896762816100099	2.70892324828773	0.00675019532092112	0.022562949198695	1.647	chr1:10958400-10961000	intron	C1orf127	protein-coding	2	0
chr1	12158000	12159000	reg_272	deseq_up	9.89692716438036	4.0712841463697	0.74908167907092	5.43503366871724	5.47860866163226e-08	2.19886282929784e-06	5.658	chr1:12158000-12159000	Intergenic	MIR7846	ncRNA	3	0
chr1	12172200	12177800	reg_273	deseq_up	23.1644812822518	2.34394426312145	0.753079400386751	3.11247958969226	0.00185522841803059	0.00837497330054623	2.077	chr1:12172200-12177800	intron	TNFRSF1B	protein-coding	2	0
chr1	12184000	12185200	reg_274	deseq_up	14.9743419136826	3.1880290524859	0.693405929293903	4.59763742679888	4.27308769365469e-06	7.39610691076404e-05	4.131	chr1:12184000-12185200	intron	MIR4632	ncRNA	5	0
chr1	12185400	12186400	reg_275	deseq_up	17.4670656626389	2.33996773175475	0.698208880521396	3.35138637882598	0.000804080276050495	0.00439160883934036	2.357	chr1:12185400-12186400	intron	MIR4632	ncRNA	2	0
chr1	12206400	12209200	reg_276	deseq_up	8.61361126636225	2.49785050267869	0.899257600171885	2.77768072485709	0.00547483846188865	0.019201388730155	1.717	chr1:12206400-12209200	3'	MIR4632	ncRNA	2	0
chr1	12706600	12709800	reg_286	deseq_up	23.0949982903659	2.21457665768199	0.803315853188409	2.75679441516336	0.00583710381189298	0.0201705245432585	1.695	chr1:12706600-12709800	Intergenic	AADACL3	protein-coding	8	0
chr1	14039000	14041000	reg_298	deseq_up	7.78868062437623	2.46870421652924	0.871193276154862	2.83370439614184	0.00460118724250228	0.0167562939327372	1.776	chr1:14039000-14041000	Intergenic	PRDM2	protein-coding	2	0
chr1	14053200	14057400	reg_299	deseq_up	26.3916047156768	3.52142314522676	0.965741761413256	3.64634034265387	0.000266001619655984	0.00186032493679103	2.73	chr1:14053200-14057400	Intergenic	PRDM2	protein-coding	5	0
chr1	14732000	14739200	reg_303	deseq_up	50.9521294841376	4.58674139432341	0.812482233906321	5.64534361849476	1.64851657352506e-08	8.35467189651427e-07	6.078	chr1:14732000-14739200	intron	KAZN	protein-coding	8	0
chr1	15139000	15143200	reg_308	deseq_up	13.5168879527365	2.97660296642793	0.954814414002942	3.11746756518776	0.00182412017387371	0.00827068768557565	2.082	chr1:15139000-15143200	intron	TMEM51-AS1	ncRNA	3	0
chr1	17176200	17177000	reg_366	deseq_up	4.78886598145099	3.45157083808866	0.943824835682097	3.6570036171958	0.000255180780881573	0.00180332111093205	2.744	chr1:17176200-17177000	Intergenic	LINC02783	ncRNA	2	0
chr1	18434000	18435400	reg_384	deseq_up	6.57208634187145	2.49484643750458	0.789213355363026	3.16118121994653	0.001571307064153	0.00737286771318295	2.132	chr1:18434000-18435400	Intergenic	KLHDC7A	protein-coding	3	0
chr1	18645000	18646600	reg_390	deseq_up	4.10984666474063	2.78500952632603	1.04808704155659	2.65723114197636	0.00787854046597042	0.0253542149760628	1.596	chr1:18645000-18646600	intron	PAX7	protein-coding	2	0
chr1	19524200	19527200	reg_420	deseq_up	21.5869489340074	2.65226250249879	0.643494705795488	4.12165396018303	3.76161945781856e-05	0.000408690198086171	3.389	chr1:19524200-19527200	Intergenic	CAPZB	protein-coding	8	0
chr1	19546000	19552800	reg_421	deseq_up	8.17502716708219	2.83468608332703	1.10628749926357	2.56234124060339	0.0103969109218598	0.0312881122167889	1.505	chr1:19546000-19552800	Intergenic	LOC105378614	ncRNA	2	0
chr1	19763200	19768000	reg_427	deseq_up	51.5516477808832	3.15298875178874	0.768054820467696	4.10516107413892	4.04033256955607e-05	0.000431185959551398	3.365	chr1:19763200-19768000	intron	TMCO4	protein-coding	8	0
chr1	20491600	20497800	reg_445	deseq_up	32.6785104765144	2.22892621369883	0.755769337262527	2.94921493080445	0.00318582330933489	0.0126189870256288	1.899	chr1:20491600-20497800	Intergenic	CAMK2N1	protein-coding	2	0
chr1	21966600	21969000	reg_482	deseq_up	9.32339571419165	3.13810106595604	0.791582737958697	3.9643374160084	7.36000884207842e-05	0.000692359672028833	3.16	chr1:21966600-21969000	Intergenic	CELA3B	protein-coding	2	0
chr1	22291400	22294000	reg_489	deseq_up	11.8160229218679	3.13177482892302	0.731596057500184	4.28074317352679	1.8627022492849e-05	0.000235463209464608	3.628	chr1:22291400-22294000	Intergenic	MIR4418	ncRNA	3	0
chr1	22970400	22976600	reg_509	deseq_up	47.2744507953346	2.79301937114578	0.738981737904254	3.77955127695951	0.000157111237403927	0.00124269581516385	2.906	chr1:22970400-22976600	promoter-TSS	LACTBL1	protein-coding	4	0
chr1	23010000	23010800	reg_510	deseq_up	8.89376992622766	3.7373069186461	0.917337124163788	4.07408227597123	4.61961491064239e-05	0.00048030642743575	3.318	chr1:23010000-23010800	TTS	TEX46		3	0
chr1	24128400	24130000	reg_547	deseq_up	7.17579216682654	2.7611566421407	0.77861327433598	3.54624912411811	0.000390756609312216	0.00250274806049516	2.602	chr1:24128400-24130000	intron	IL22RA1	protein-coding	2	0
chr1	24262600	24263800	reg_554	deseq_up	6.95573457656619	2.35128274843926	0.850458351295558	2.76472415710587	0.00569709493167364	0.0198108290079655	1.703	chr1:24262600-24263800	Intergenic	GRHL3	protein-coding	2	0
chr1	24274000	24277600	reg_556	deseq_up	8.30322609604268	3.20624669663237	0.823127737625545	3.89519943269236	9.81179650837918e-05	0.000866839328730721	3.062	chr1:24274000-24277600	Intergenic	GRHL3	protein-coding	2	0
chr1	24283000	24286200	reg_557	deseq_up	16.7486821017357	2.28010274384898	0.781899819701351	2.91610598493279	0.00354430079935626	0.0137315723078783	1.862	chr1:24283000-24286200	Intergenic	GRHL3	protein-coding	6	0
chr1	24372600	24377000	reg_561	deseq_up	28.8998510392929	3.29321627641061	0.862450879468828	3.81843923498444	0.000134298654360084	0.00110531700258458	2.957	chr1:24372600-24377000	intron	NIPAL3	protein-coding	7	0
chr1	24683400	24684400	reg_570	deseq_up	5.07757755215764	3.50772758409442	1.01437136129821	3.45803097162086	0.000544138825983212	0.00323589044152532	2.49	chr1:24683400-24684400	Intergenic	SRRM1	protein-coding	2	0
chr1	26075600	26080800	reg_594	deseq_up	43.1997244672897	3.98507252929806	0.715415029460866	5.57029467538751	2.54308852313991e-08	1.18703768102669e-06	5.926	chr1:26075600-26080800	Intergenic	TRIM63	protein-coding	10	0
chr1	26082200	26084400	reg_595	deseq_up	5.76829770948249	3.41846293117059	0.954717737330111	3.58060062938644	0.000342805285840193	0.00226443076439029	2.645	chr1:26082200-26084400	Intergenic	TRIM63	protein-coding	2	0
chr1	27001600	27005600	reg_629	deseq_up	11.0046654855304	2.0933379122655	0.858324287501641	2.43886598893602	0.0147334309064961	0.0409064619243881	1.388	chr1:27001600-27005600	Intergenic	TENT5B	protein-coding	3	0
chr1	27712600	27714600	reg_657	deseq_up	10.74998195836	2.47707912059583	0.897348347129879	2.76044317518234	0.00577229988812016	0.0200047224105128	1.699	chr1:27712600-27714600	Intergenic	FAM76A	protein-coding	2	0
chr1	28796400	28797400	reg_679	deseq_up	3.77337447041819	2.17519534536016	0.837008845793638	2.59877223077335	0.00935578283451899	0.0288556552741803	1.54	chr1:28796400-28797400	Intergenic	OPRD1	protein-coding	3	0
chr1	28964200	28968400	reg_684	deseq_up	61.1046175651419	1.75266527141105	0.53572517734757	3.2715753254097	0.00106950093863113	0.00546795366337997	2.262	chr1:28964200-28968400	intron	EPB41	protein-coding	10	2
chr1	30082200	30085000	reg_693	deseq_up	15.4235105886004	2.58635867673017	0.90790014425969	2.84872592331077	0.0043894676028993	0.016155790129087	1.792	chr1:30082200-30085000	Intergenic	LINC01648	ncRNA	5	0
chr1	30879000	30880000	reg_702	deseq_up	5.55557633033046	1.91216890195667	0.812586563858644	2.35318793960431	0.0186132238008093	0.0489810773269705	1.31	chr1:30879000-30880000	intron	SDC3	protein-coding	2	0
chr1	30886800	30889000	reg_703	deseq_up	11.1328862252062	1.94435960289147	0.746672155520183	2.60403389696097	0.00921336441073462	0.0285226456322592	1.545	chr1:30886800-30889000	intron	SDC3	protein-coding	3	0
chr1	31797000	31801200	reg_738	deseq_up	14.3868876372538	2.15815475497847	0.868519000198367	2.48486763615483	0.0129599612529061	0.0370665420191579	1.431	chr1:31797000-31801200	intron	SPOCD1	protein-coding	3	0
chr1	33048000	33051200	reg_772	deseq_up	18.3133521061659	2.50421138798339	0.708612623855186	3.53396383818186	0.000409377084279304	0.00259141645507637	2.586	chr1:33048000-33051200	Intergenic	AK2	protein-coding	5	0
chr1	33234200	33236600	reg_776	deseq_up	15.6438151261782	4.11259769345556	0.963452045349205	4.26860653138677	1.96697882233003e-05	0.000245920654122365	3.609	chr1:33234200-33236600	Intergenic	ZNF362	protein-coding	3	0
chr1	33376200	33378800	reg_780	deseq_up	17.2650197976591	4.40227710732166	0.906909740272092	4.85415131389027	1.20903396663346e-06	2.68535369743407e-05	4.571	chr1:33376200-33378800	Intergenic	PHC2	protein-coding	6	0
chr1	33438800	33442400	reg_782	deseq_up	24.9344806100971	5.28492137153452	0.985572524051857	5.3622856183199	8.21754681641127e-08	3.04196302396325e-06	5.517	chr1:33438800-33442400	Intergenic	ZSCAN20	protein-coding	5	0
chr1	33930200	33931800	reg_783	deseq_up	6.47733501719477	4.2133865447949	1.1541377242324	3.6506791662123	0.000261547786489061	0.00183967320851626	2.735	chr1:33930200-33931800	intron	CSMD2-AS1	ncRNA	3	0
chr1	34742200	34742800	reg_787	deseq_up	3.92798570393208	2.68849789945713	0.875039961803949	3.0724287081868	0.00212324544237425	0.0092822568916689	2.032	chr1:34742200-34742800	Intergenic	GJB5	protein-coding	2	0
chr1	36751200	36755000	reg_807	deseq_up	13.795634425275	2.71945790662807	1.03813763866575	2.61955429159009	0.00880447566660713	0.0276368507740393	1.559	chr1:36751200-36755000	Intergenic	CSF3R	protein-coding	4	0
chr1	37999000	38000400	reg_822	deseq_up	20.241924280512	3.51789168152838	0.60372695372547	5.82695813036046	5.64467667316279e-09	3.54509255028596e-07	6.45	chr1:37999000-38000400	intron	FHL3	protein-coding	3	0
chr1	38029400	38031800	reg_823	deseq_up	31.6736543048238	4.14270203640576	0.623424784459681	6.64507112914385	3.0307068041197e-11	4.53151822350328e-09	8.344	chr1:38029400-38031800	Intergenic	POU3F1	protein-coding	10	0
chr1	39292400	39294600	reg_838	deseq_up	11.4038544614862	2.35418838842424	0.789342769442104	2.98246652729606	0.00285935913612147	0.0116321611863312	1.934	chr1:39292400-39294600	exon	KIAA0754	protein-coding	5	0
chr1	40898400	40900200	reg_870	deseq_up	7.03561421981411	3.38775110597184	0.979945478426068	3.45708121579688	0.000546060250626648	0.00324236033516659	2.489	chr1:40898400-40900200	Intergenic	CITED4	protein-coding	4	0
chr1	40918400	40920800	reg_871	deseq_up	18.3058365230741	4.39607012895068	0.888329226943854	4.94869469067748	7.47128337277452e-07	1.82409420580324e-05	4.739	chr1:40918400-40920800	Intergenic	CITED4	protein-coding	6	0
chr1	41507800	41512000	reg_885	deseq_up	13.0433626858294	2.35123884949571	0.790831922564624	2.97312081418106	0.00294788393553364	0.0119088465530457	1.924	chr1:41507800-41512000	3'	EDN2	protein-coding	2	0
chr1	41953600	41956600	reg_895	deseq_up	18.018268089239	5.10857197807509	1.01011454711191	5.05741848058852	4.2496999399898e-07	1.14901609325182e-05	4.94	chr1:41953600-41956600	intron	HIVEP3	protein-coding	4	0
chr1	41980400	41983200	reg_896	deseq_up	18.1055805047156	2.93817388707309	1.22680586427038	2.39497867808165	0.0166213318034571	0.044869790943711	1.348	chr1:41980400-41983200	intron	HIVEP3	protein-coding	2	0
chr1	42046400	42047800	reg_898	deseq_up	11.2354881273571	3.01052777285421	0.807639960382314	3.72756168655785	0.000193341247842665	0.00145319901342384	2.838	chr1:42046400-42047800	Intergenic	HIVEP3	protein-coding	2	0
chr1	42055200	42056800	reg_899	deseq_up	6.68415596731003	2.90750607336462	1.02204656059945	2.84478827623988	0.00444409518260735	0.0163088141465078	1.788	chr1:42055200-42056800	Intergenic	HIVEP3	protein-coding	3	0
chr1	43005600	43014000	reg_921	deseq_up	45.1108456167865	3.46503303645874	0.911347100526164	3.80210024748881	0.000143474647758142	0.00116098944537596	2.935	chr1:43005600-43014000	Intergenic	SLC2A1-AS1	ncRNA	7	1
chr1	43058600	43062000	reg_923	deseq_up	13.9877694079348	3.80276603395817	0.846431815383507	4.49270214664035	7.03251113224448e-06	0.000109367445211701	3.961	chr1:43058600-43062000	Intergenic	FAM183A	protein-coding	3	0
chr1	43066800	43068200	reg_924	deseq_up	6.36687378824035	3.76307022451637	0.896150390433083	4.19915034874648	2.67918390513133e-05	0.000312971804293739	3.504	chr1:43066800-43068200	Intergenic	FAM183A	protein-coding	2	0
chr1	43068400	43069000	reg_925	deseq_up	11.3248591314324	2.10368412806134	0.682170995495843	3.08380764053484	0.00204369689408297	0.00902839099467275	2.044	chr1:43068400-43069000	Intergenic	FAM183A	protein-coding	1	1
chr1	43069000	43073600	reg_926	deseq_up	9.13319598251657	3.01605001469937	1.01343766741405	2.97605872731701	0.00291978942764789	0.0118227714815342	1.927	chr1:43069000-43073600	Intergenic	FAM183A	protein-coding	2	0
chr1	43782200	43788000	reg_948	deseq_up	53.4366147605448	1.86509012773295	0.658165655366667	2.83377005853321	0.00460024198543177	0.0167554928753994	1.776	chr1:43782200-43788000	intron	MIR6079	ncRNA	8	1
chr1	44681400	44683000	reg_974	deseq_up	9.77108374782787	3.53342590949472	0.844349916900716	4.18478860336076	2.85431601303645e-05	0.000329820999076216	3.482	chr1:44681400-44683000	intron	ARMH1	protein-coding	4	0
chr1	44699600	44704600	reg_976	deseq_up	24.5821177581912	6.02592463071611	0.778531470652905	7.7401169482109	9.93254098945604e-15	6.08717613898256e-12	11.216	chr1:44699600-44704600	intron	RNU5F-1	snRNA	6	0
chr1	44711800	44715600	reg_977	deseq_up	35.3601490698225	4.9104502236525	0.632707730039789	7.76100874149854	8.42565088161322e-15	5.36227865915592e-12	11.271	chr1:44711800-44715600	intron	RNU5F-1	snRNA	8	1
chr1	45179400	45181000	reg_981	deseq_up	9.9786074246116	3.66432280362741	1.04129661867108	3.51900000242378	0.000433176703779858	0.00270486396805701	2.568	chr1:45179400-45181000	intron	ZSWIM5	protein-coding	3	0
chr1	45871200	45873000	reg_996	deseq_up	17.7060019571851	2.30877555508809	0.64117162283942	3.60086983398253	0.000317154339223655	0.00212769221614994	2.672	chr1:45871200-45873000	intron	MAST2	protein-coding	5	0
chr1	46928400	46935200	reg_1023	deseq_up	38.9827647444853	4.31450800578049	0.757698674408075	5.69422667810664	1.23932343045859e-08	6.6258755424227e-07	6.179	chr1:46928400-46935200	intron	CYP4A11	protein-coding	9	0
chr1	46959400	46962400	reg_1025	deseq_up	14.3257058832153	1.7495818793983	0.742544546604952	2.35619787041425	0.0184630800167793	0.0486642045994888	1.313	chr1:46959400-46962400	promoter-TSS	CYP4X1	protein-coding	4	0
chr1	47940200	47943000	reg_1052	deseq_up	20.4701142075785	2.82874359067365	0.782226766652224	3.61627051293593	0.000298878042200192	0.00203981644227122	2.69	chr1:47940200-47943000	intron	TRABD2B	protein-coding	7	0
chr1	48114200	48116800	reg_1054	deseq_up	24.0696412031101	4.71403910947078	1.27092760609158	3.70913267354985	0.000207970436589816	0.00153869296411879	2.813	chr1:48114200-48116800	intron	SKINT1L	pseudo	5	0
chr1	51568000	51571800	reg_1082	deseq_up	27.5911729787222	2.06447179115027	0.595016081537382	3.46960671351295	0.000521220965620406	0.00312656999025588	2.505	chr1:51568000-51571800	intron	CALR4P	pseudo	7	0
chr1	51621000	51627200	reg_1084	deseq_up	31.0271085283173	3.45624843903371	0.868151105222707	3.98115998268191	6.85797700340581e-05	0.000655001128284883	3.184	chr1:51621000-51627200	intron	OSBPL9	protein-coding	3	0
chr1	53538600	53545000	reg_1097	deseq_up	12.3609326853036	4.14530866269958	1.01327178542276	4.09101360793351	4.29491926803751e-05	0.000453095499701732	3.344	chr1:53538600-53545000	intron	DMRTB1	protein-coding	2	0
chr1	53810600	53812400	reg_1098	deseq_up	26.9754161072105	1.67602089055419	0.646281891866924	2.59332794504367	0.00950520857553576	0.0291858760993487	1.535	chr1:53810600-53812400	intron	NDC1	protein-coding	7	1
chr1	54969800	54971600	reg_1147	deseq_up	6.86254553981765	2.5455676909785	0.912376049871683	2.79004221048603	0.0052701170256626	0.0186076232633392	1.73	chr1:54969800-54971600	Intergenic	TMEM61	protein-coding	3	0
chr1	55529800	55532000	reg_1157	deseq_up	9.51043883374287	3.24423578572247	0.978740257687297	3.31470557202623	0.000917396966224899	0.00484679680719138	2.315	chr1:55529800-55532000	Intergenic	MIR4422	ncRNA	3	0
chr1	58090200	58091600	reg_1171	deseq_up	7.77239983960979	2.54769347227923	0.904876494516872	2.81551514236148	0.00486991019075247	0.0175312528938064	1.756	chr1:58090200-58091600	intron	DAB1	protein-coding	2	0
chr1	58754400	58757200	reg_1175	deseq_up	26.4012236323321	4.37272566889923	0.696616458056733	6.2770921047391	3.4496375157384e-10	3.51268627525682e-08	7.454	chr1:58754400-58757200	Intergenic	JUN	protein-coding	8	0
chr1	58761800	58765400	reg_1176	deseq_up	29.3070690959992	3.74709173117697	0.669993557792571	5.59272800103112	2.23529327823576e-08	1.05981082736295e-06	5.975	chr1:58761800-58765400	Intergenic	JUN	protein-coding	6	0
chr1	59136600	59143200	reg_1195	deseq_up	28.8988506612968	2.38249844708864	0.564749186776633	4.21868415727522	2.45732217428669e-05	0.000292212073430987	3.534	chr1:59136600-59143200	intron	HSD52	ncRNA	6	0
chr1	59392000	59396200	reg_1202	deseq_up	25.3166670895956	2.27529673839555	0.931600668373184	2.4423519815296	0.0145919120246034	0.0406143596755447	1.391	chr1:59392000-59396200	intron	FGGY	protein-coding	5	0
chr1	59540600	59546600	reg_1211	deseq_up	96.1954036377654	1.86151914575676	0.607848263998448	3.06247340991256	0.00219515977251481	0.00952455248156566	2.021	chr1:59540600-59546600	intron	FGGY	protein-coding	9	2
chr1	59548000	59562600	reg_1212	deseq_up	133.121499800576	3.46061895671674	0.615569469144536	5.62181708187381	1.88959284595779e-08	9.32244468485744e-07	6.03	chr1:59548000-59562600	intron	FGGY	protein-coding	10	2
chr1	59696600	59699400	reg_1215	deseq_up	12.8027207865093	2.84444975305275	0.969352066868007	2.93438251206624	0.00334212053228505	0.0131187447391106	1.882	chr1:59696600-59699400	intron	MIR4711	ncRNA	4	0
chr1	60280800	60282400	reg_1224	deseq_up	6.10180550749371	2.17150573234902	0.858588123299236	2.52915882880458	0.0114336273322706	0.0336670934188239	1.473	chr1:60280800-60282400	Intergenic	C1orf87	protein-coding	2	0
chr1	60572400	60575800	reg_1225	deseq_up	19.4801691363256	3.62996858316885	0.772658383633859	4.69802523347627	2.62688983845904e-06	4.95917240809831e-05	4.305	chr1:60572400-60575800	intron	LINC01748	ncRNA	6	0
chr1	60822400	60826800	reg_1227	deseq_up	61.6209669429398	1.98552537162682	0.802962336538535	2.47275031626783	0.0134077780679622	0.0380155078290903	1.42	chr1:60822400-60826800	intron	LOC101926964	ncRNA	7	0
chr1	60847800	60848800	reg_1229	deseq_up	4.6070423825048	2.51398667804542	0.860277054728188	2.92229888525823	0.00347457934749458	0.0135263767704959	1.869	chr1:60847800-60848800	Intergenic	LOC101926964	ncRNA	3	0
chr1	60892600	60895400	reg_1230	deseq_up	24.7790431061838	2.84835097936497	0.914140262874925	3.11587958111269	0.00183397147061696	0.00830516061075966	2.081	chr1:60892600-60895400	Intergenic	LOC101926964	ncRNA	5	0
chr1	61117600	61119200	reg_1238	deseq_up	12.69459683815	1.85549236979941	0.667392658880264	2.78021093745999	0.00543235991857285	0.0190685743683973	1.72	chr1:61117600-61119200	intron	NFIA	protein-coding	2	0
chr1	61735000	61737400	reg_1260	deseq_up	5.98852017854234	3.60591047968514	0.99334307527276	3.63007561984061	0.000283338198603754	0.00195676008860447	2.708	chr1:61735000-61737400	Intergenic	PATJ	protein-coding	2	0
chr1	61752400	61759000	reg_1261	deseq_up	31.307422987875	1.44733057796316	0.595912055517207	2.428765393422	0.0151503323427373	0.0418029930424003	1.379	chr1:61752400-61759000	intron	PATJ	protein-coding	6	0
chr1	64314800	64317200	reg_1291	deseq_up	23.0244260446273	2.905754365846	0.918018186336064	3.16524706056561	0.00154951319285879	0.00729231934079474	2.137	chr1:64314800-64317200	Intergenic	UBE2U	protein-coding	5	0
chr1	64343600	64344400	reg_1292	deseq_up	6.51642797117986	2.31547422117773	0.939710965070693	2.4640280971964	0.0137385341258708	0.0387507924965113	1.412	chr1:64343600-64344400	Intergenic	CACHD1	protein-coding	2	0
chr1	66167600	66171000	reg_1312	deseq_up	15.9463948913709	3.29597668256911	1.00245837463961	3.28789380781426	0.00100939905880121	0.00521709393283888	2.283	chr1:66167600-66171000	intron	LOC101927139	ncRNA	4	0
chr1	66240200	66246000	reg_1315	deseq_up	21.4672592749223	3.48973656772459	1.00343331748682	3.47779618925242	0.000505554165234054	0.00305550840514795	2.515	chr1:66240200-66246000	intron	PDE4B	protein-coding	4	0
chr1	66290400	66297800	reg_1318	deseq_up	30.2879946275092	2.6264998131595	0.989503610351129	2.65436102070156	0.00794587638948897	0.0255450586005195	1.593	chr1:66290400-66297800	intron	PDE4B	protein-coding	5	1
chr1	66575600	66577600	reg_1322	deseq_up	7.28990478567703	3.64960815708058	1.03295193059818	3.53318295747518	0.000410588222812963	0.00259727727952256	2.585	chr1:66575600-66577600	intron	SGIP1	protein-coding	3	0
chr1	66769200	66772200	reg_1324	deseq_up	14.4651399581524	2.53146745295877	0.927582442456537	2.72910238172968	0.0063506983760396	0.0215360192700743	1.667	chr1:66769200-66772200	intron	TCTEX1D1	protein-coding	3	0
chr1	67084800	67085200	reg_1327	deseq_up	2.23131860850681	2.40820561177698	1.02340589361389	2.35312853561261	0.018616197757326	0.0489816537995127	1.31	chr1:67084800-67085200	Intergenic	SLC35D1	protein-coding	2	0
chr1	67512800	67515800	reg_1329	deseq_up	11.5850726794849	4.14012129553814	1.03659388439163	3.99396654550777	6.49770356174828e-05	0.000627839420941599	3.202	chr1:67512800-67515800	Intergenic	SERBP1	protein-coding	4	0
